a	b	target
1.15219058878	0.960268935465	1.10641283014
2.86571057398	1.44453898701	4.13963064961
2.94510530247	1.6434634735	4.84017299021
1.65926516127	2.7103134664	4.49712871094
2.279748771	1.82582801879	4.16242918189
1.39461861074	2.65892600637	3.70818769307
1.35260921974	2.78372681327	3.76529455287
0.392402985941	1.40399121332	0.550930344343
1.65464149566	2.86262694763	4.73662133414
0.902797890661	2.45690961233	2.21809281556
2.09411936	2.20784053199	4.62348160182
1.96294211195	2.92036998369	5.73251722347
1.13150808579	1.3151715671	1.48812726238
0.768152906198	0.341971354762	0.262686289997
0.796142945931	2.76330031195	2.19998205085
2.55247268804	0.514736076179	1.313849776
1.89058127089	1.54175018569	2.91480402545
1.86511763737	2.04597001851	3.81597476704
1.05864657449	2.89178236526	3.06137549515
1.50435209817	1.95868239362	2.9465479685
1.97863331492	0.714890310227	1.41450578433
0.373223170838	1.35224710579	0.504689952581
2.33928424763	2.48262100722	5.80755621501
2.24396989721	0.516973867071	1.16007379535
2.75739361229	2.44570241839	6.74376422603
2.65753582662	1.66525162833	4.42546586262
2.76377921828	0.330626266271	0.913778003738
0.284808735008	0.256603605397	0.0730829482518
0.907752298267	0.895995364985	0.813341851802
0.725009336197	1.78775629148	1.29614000217
0.309160354893	1.85308602994	0.572900734662
0.664831228532	2.09804638399	1.39484675498
0.259010992443	1.06959655175	0.277037264382
2.82735560322	1.70750986366	4.82773758056
2.47244472769	2.04247302851	5.0499016708
1.91010219972	0.735507504238	1.40489450175
1.80830529512	0.311121971685	0.562603508827
2.44466033426	2.88819856767	7.06066447585
2.59122539976	0.341987008705	0.886165423343
1.14824823346	1.09040895401	1.2520601552
0.515607576824	1.95451309412	1.00776176033
2.43288289103	1.07842012161	2.62366986319
2.61586585777	2.43195535597	6.36166898331
0.561586236128	2.34720563887	1.31815838015
2.67133801573	0.752391195529	2.00989120331
1.8061953026	1.98849990486	3.59161918737
1.90613592098	0.469487897359	0.89490774562
2.05133609084	1.9694732291	4.04005151481
2.50687936921	2.44983555756	6.14144221721
1.11607098221	2.22173253219	2.47961120942
2.6283654852	2.70025372293	7.09725368665
0.652234515452	0.274766580242	0.179212247326
2.02226084158	0.801093563683	1.62002014428
1.77838722795	2.84545268346	5.06031670999
1.26209494791	0.907768741076	1.14569034198
1.47822813989	2.04028295716	3.01600368062
0.483077109993	1.2656373378	0.611400427444
0.574419328748	2.05484942052	1.18034522481
2.52554709034	1.25519058794	3.1700429372
1.24082706777	1.71066064505	2.12263403215
0.802161782987	0.892746856527	0.716127410187
1.12358639319	1.48079195479	1.66379769155
0.428288088847	2.30764998183	0.988339000445
1.8213528084	1.03914284409	1.89264573742
0.417130402583	2.33690666392	0.974794817521
0.567021167216	0.572978598579	0.324890993756
0.56591588826	0.427534471125	0.241948549989
2.73789862312	0.953884039085	2.61163779723
1.05794962178	2.53182406801	2.67854231516
1.93578568719	0.724001482314	1.40151170697
1.41747755465	2.67498290122	3.79172822157
1.25104724765	2.19046834895	2.74037939903
0.471061584742	2.23650937487	1.05353365042
2.37412586738	2.51214698877	5.9641531487
2.08776277322	1.23805182551	2.58475851262
0.379793600465	1.65257345537	0.627636822648
2.32088773787	0.734346969771	1.70433687748
0.945464234516	1.70113611866	1.60836335824
2.29532837611	2.71044284613	6.22135637655
0.552076249096	0.715956596026	0.395262632049
2.43870351989	2.00466054447	4.88877272597
2.21872381707	2.99095926209	6.63611255067
2.82970388433	2.56047018716	7.24537243432
2.37592426535	1.30605380258	3.1030849214
1.99544150971	0.71644779885	1.42962967736
2.32658450279	2.32153386065	5.40124470289
2.21962659818	1.44543726839	3.20833100693
1.25890492061	1.37535861064	1.73144572254
0.293349858311	2.56409632595	0.752177293915
1.71863565715	1.2850521892	2.20853651367
1.73448055114	2.22059261186	3.85157469728
1.26809043432	2.52579388555	3.20293506532
2.77449736966	1.28481043247	3.56470316539
0.58588523218	2.32904522877	1.36455320462
2.9802568045	0.614366816534	1.83097088543
2.19549189297	2.51090552084	5.51267271502
2.77760144599	0.545467959977	1.51509259437
0.457067756825	2.96604042917	1.35568144561
0.526918158284	0.695061165583	0.366240349264
1.80986821472	1.44956450161	2.62352071665
2.30109813572	0.733560294843	1.6879942269
2.76039773237	0.808145569662	2.23080319792
2.35351077252	0.389289870767	0.916197904485
1.52552724572	0.291163314607	0.444177569386
1.07866997791	1.07424588769	1.15875678795
2.21529562959	1.47404895283	3.265454203
0.3589682147	2.9870126464	1.07224259697
2.68835805878	2.76570701793	7.43521074987
0.890411484206	1.30350871323	1.16065912802
0.836102602557	0.549737870097	0.459637263913
0.292466989064	1.60934205436	0.470679425013
0.544774236986	0.693652239831	0.377883869687
2.60933190528	1.55587975218	4.05980667813
0.714369858857	2.07562076749	1.48276091471
0.944421657545	1.67542416014	1.58230686241
0.992268030015	1.64525132503	1.63253029117
1.9598940541	1.70138262272	3.33452968601
1.30769150043	2.41427863656	3.15713165269
2.64562485761	0.702239538327	1.85786237859
0.58166442949	0.51693659419	0.300683629142
2.94287084526	2.836455648	8.34732263035
0.845868110443	2.91574120603	2.46633250449
0.781889467946	1.61813284533	1.2652010295
1.59267812381	2.76187652767	4.3987803263
0.313480807705	1.08298228042	0.339494159995
1.8799291557	0.385915011809	0.725492882324
0.862341613937	1.50217767147	1.29539031764
2.66639967523	2.33068666064	6.21454215501
2.52114531477	2.33099536308	5.87677803839
2.18161817294	2.57914135941	5.62670166027
2.10813473406	2.25991256608	4.76420017649
1.04460460771	0.669394024116	0.699252081963
2.31826994164	0.664344428152	1.54012971868
2.77447638426	1.8705999446	5.18993537068
